local_name,tourist_spot,address,tourist_type
남구,빛고을 농촌테마공원,광주광역시 남구 포충로 966-15 (양과동),park
광산구,광주 수완호수공원,광주광역시 광산구 장신로82번길 57 공원관리사무소 ,park
동구,무등산 리프트 모노레일,광주광역시 동구 지호로164번길 14-10 (지산동),experience
서구,청춘발산마을,광주광역시 서구 천변좌로 12-16 ,village
북구,광주패밀리랜드,광주광역시 북구 우치로 677 (생용동),experience
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
